time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-13T21:41:48.342Z,64.9124,-146.7787,12.8,0.5,ml,,,,0.75,ak,ak020luqi3o,2020-01-27T22:43:12.555Z,"30km NNE of Eielson Air Force Base, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-13T21:39:41.210Z,38.7618332,-122.734169,1.56,0.96,md,13,103,0.01218,0.04,nc,nc73327116,2020-01-13T21:51:05.266Z,"3km SE of The Geysers, CA",earthquake,0.3,0.4,0.25,6,automatic,nc,nc
2020-01-13T21:37:49.400Z,33.5888333,-116.8043333,4.52,0.38,ml,15,113,0.03393,0.19,ci,ci39034863,2020-01-13T21:41:38.308Z,"13km WNW of Anza, CA",earthquake,0.54,0.44,0.116,7,automatic,ci,ci
2020-01-13T21:33:33.100Z,61.3613,-150.0444,34.6,1.2,ml,,,,0.45,ak,ak020luor90,2020-01-27T22:43:11.513Z,"17km NNW of Anchorage, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-01-13T21:32:27.040Z,35.9213333,-117.7416667,5.71,0.57,ml,18,50,0.06775,0.12,ci,ci39034847,2020-01-14T16:40:47.209Z,"15km E of Little Lake, CA",earthquake,0.17,0.62,0.151,7,reviewed,ci,ci
2020-01-13T21:30:26.799Z,17.9132,-67.0125,10,3.5,ml,,207,0.063,0.35,us,us70006zee,2020-01-28T06:07:26.266Z,"7km SSE of La Parguera, Puerto Rico",earthquake,1.1,1.7,0.06,36,reviewed,us,us
2020-01-13T21:27:01.020Z,17.7859,-66.8206,10,2.5,ml,,224,0.196,0.32,us,usa0006cql,2020-01-31T03:38:22.040Z,"22km SSE of Guanica, Puerto Rico",earthquake,1.4,2,0.065,31,reviewed,us,us
2020-01-13T21:25:33.829Z,69.4975,-144.4099,6.9,1.3,ml,,,,0.57,ak,ak020lun1mu,2020-01-27T22:50:05.826Z,"76km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-13T21:25:19.200Z,33.5873333,-116.8028333,4.63,0.42,ml,14,63,0.03295,0.19,ci,ci39034839,2020-01-13T21:29:00.037Z,"12km WNW of Anza, CA",earthquake,0.38,0.55,0.132,8,automatic,ci,ci
2020-01-13T21:24:35.580Z,17.9253,-66.8668,11,2.56,md,12,221,0.0513,0.11,pr,pr2020013105,2020-01-28T06:07:05.952Z,"7km SE of Maria Antonia, Puerto Rico",earthquake,0.81,0.53,0.26,7,reviewed,pr,pr
2020-01-13T21:23:00.968Z,68.0465,-162.8323,0,1.1,ml,,,,0.75,ak,ak020lumjou,2020-01-27T22:43:10.472Z,"53km N of Noatak, Alaska",explosion,,0,,,reviewed,ak,ak
2020-01-13T21:22:27.087Z,64.8777,-146.8352,21.1,0.4,ml,,,,0.59,ak,ak020lumd84,2020-01-27T22:43:09.398Z,"26km NNE of Eielson Air Force Base, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-13T21:22:20.189Z,18.0086,-66.7244,10,2.6,ml,,176,0.043,0.64,us,usa0006cqk,2020-01-31T03:35:14.040Z,"1km NNW of Tallaboa, Puerto Rico",earthquake,1.5,1.6,0.061,35,reviewed,us,us
2020-01-13T21:19:56.620Z,17.912,-66.8191,11,3.07,md,13,214,0.0871,0.1,pr,pr2020013101,2020-01-20T04:26:59.040Z,"11km S of Indios, Puerto Rico",earthquake,0.92,0.44,0.23,8,reviewed,pr,pr
2020-01-13T21:16:27.350Z,35.9181667,-117.7465,5.63,0.81,ml,12,111,0.06564,0.24,ci,ci39034823,2020-01-13T21:19:58.294Z,"15km E of Little Lake, CA",earthquake,0.57,1.77,0.245,10,automatic,ci,ci
2020-01-13T21:15:31.040Z,35.9215,-117.7426667,2.89,1.47,ml,27,49,0.06694,0.2,ci,ci39034815,2020-01-13T21:26:12.210Z,"15km E of Little Lake, CA",earthquake,0.26,1.17,0.192,24,automatic,ci,ci
2020-01-13T21:14:01.171Z,-1.3911,138.3462,10,4.1,mb,,86,2.607,1.33,us,us60007evr,2020-01-29T23:23:29.040Z,"284km WNW of Abepura, Indonesia",earthquake,8.8,1.9,0.151,12,reviewed,us,us
2020-01-13T21:12:09.020Z,36.554,-121.1573333,6.89,1.21,md,15,135,0.02868,0.04,nc,nc73327106,2020-01-18T02:50:03.087Z,"3km NNW of Pinnacles, CA",earthquake,0.26,0.27,0.265,11,reviewed,nc,nc
2020-01-13T21:08:32.700Z,37.5131667,-118.995,2.94,0.59,md,8,169,0.1,0.15,nc,nc73327101,2020-01-13T22:06:02.720Z,"14km S of Mammoth Lakes, CA",earthquake,0.71,3.61,0.147,7,reviewed,nc,nc
2020-01-13T21:04:48.970Z,17.9546,-67.0071,6,3.02,md,13,213,0.04,0.1,pr,pr2020013107,2020-01-20T04:24:33.040Z,"13km SSE of La Parguera, Puerto Rico",earthquake,0.69,0.23,0.43,9,reviewed,pr,pr
2020-01-13T21:04:19.899Z,61.3017,-152.2318,8.2,0.7,ml,,,,0.53,ak,ak020luiiky,2020-01-27T22:43:08.308Z,"85km NW of Nikiski, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-13T21:03:00.670Z,36.5283333,-89.5926667,8.7,1.68,md,33,38,0.04217,0.03,nm,nm60299476,2020-01-14T14:19:40.960Z,"7km SSE of Lilbourn, Missouri",earthquake,0.36,0.66,0.152,27,reviewed,nm,nm
2020-01-13T21:02:49.400Z,35.713,-117.5526667,6.63,0.99,ml,14,111,0.09174,0.18,ci,ci39034791,2020-01-13T21:09:21.456Z,"15km WSW of Searles Valley, CA",earthquake,0.44,1.25,0.141,11,reviewed,ci,ci
2020-01-13T21:00:58.570Z,35.6161667,-117.4805,5.15,1.61,ml,22,57,0.01926,0.22,ci,ci39034775,2020-01-13T21:04:46.482Z,"18km E of Ridgecrest, CA",earthquake,0.34,0.5,0.143,24,automatic,ci,ci
2020-01-13T21:00:25.298Z,17.8441,-66.8334,10,3.7,mwr,,94,0.137,0.76,us,us70006zcm,2020-02-10T00:30:03.771Z,"15km SSE of Maria Antonia, Puerto Rico",earthquake,1.9,1.9,,12,reviewed,us,slm
2020-01-13T20:55:32.776Z,60.8065,-150.8383,16.9,1.1,ml,,,,0.35,ak,ak020lu81e2,2020-01-27T22:43:07.237Z,"27km ENE of Nikiski, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-01-13T20:53:09.555Z,61.3031,-152.2842,4.9,0.8,ml,,,,0.62,ak,ak020lu7k6c,2020-01-27T22:43:05.987Z,"86km NW of Nikiski, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-13T20:49:31.330Z,33.4616667,-116.5775,10.74,0.64,ml,25,73,0.03888,0.16,ci,ci39034759,2020-01-14T00:42:10.923Z,"14km SE of Anza, CA",earthquake,0.27,0.41,0.086,12,reviewed,ci,ci
2020-01-13T20:49:16.300Z,60.5441667,-152.7738333,4.2,-0.62,ml,5,129,0.0491,0.04,av,av70864104,2020-01-14T21:31:37.210Z,"6km NNW of Redoubt Volcano, Alaska",earthquake,0.3,0.97,0.216,5,reviewed,av,av
2020-01-13T20:48:40.270Z,39.2781667,-123.1313333,5.42,1.73,md,19,50,0.0578,0.07,nc,nc73327096,2020-01-18T02:03:04.251Z,"6km ENE of Redwood Valley, CA",earthquake,0.23,0.49,0.2,16,reviewed,nc,nc
2020-01-13T20:47:08.200Z,38.8419991,-122.8256683,2.05,0.57,md,19,96,0.01277,0.03,nc,nc73327091,2020-01-13T21:28:02.704Z,"9km WNW of Cobb, CA",earthquake,0.23,0.59,0.04,3,automatic,nc,nc
2020-01-13T20:46:40.950Z,17.9433,-67.0053,5,4.1,ml,13,228,0.0469,0.1,pr,pr2020013019,2020-01-29T23:39:23.157Z,"6km SW of Guanica, Puerto Rico",earthquake,1.05,0.39,0,0,reviewed,pr,pr
2020-01-13T20:43:59.050Z,17.9443,-66.8573,10,2.08,md,10,212,0.0378,0.2,pr,pr2020013104,2020-01-17T10:48:23.341Z,"5km SE of Maria Antonia, Puerto Rico",earthquake,0.86,0.67,0.39,7,reviewed,pr,pr
2020-01-13T20:42:25.570Z,38.7591667,-122.7205,1.67,1.44,md,40,58,0.004183,0.07,nc,nc73327086,2020-01-22T04:26:02.931Z,"3km SW of Anderson Springs, CA",earthquake,0.19,0.24,0.235,10,reviewed,nc,nc
2020-01-13T20:42:03.820Z,38.7579994,-122.7183304,1.93,0.6,md,9,117,0.01803,0.03,nc,nc73327081,2020-01-13T21:07:02.570Z,"3km SW of Anderson Springs, CA",earthquake,0.38,0.57,0.06,4,automatic,nc,nc
2020-01-13T20:42:01.450Z,44.8188333,-112.6768333,5.55,0.86,ml,3,287,0.123,0.04,mb,mb80378219,2020-01-13T21:54:58.470Z,"21km NNW of Lima, Montana",earthquake,1.56,2.96,0.152,3,reviewed,mb,mb
2020-01-13T20:39:10.255Z,63.2711,-151.3282,4.4,0.9,ml,,,,0.63,ak,ak020lu4k8t,2020-01-27T22:43:04.849Z,"119km W of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-13T20:37:19.670Z,38.8266678,-122.8134995,1.92,0.7,md,16,57,0.004224,0.02,nc,nc73327076,2020-01-13T20:57:04.673Z,"7km NW of The Geysers, CA",earthquake,0.23,0.49,0.18,3,automatic,nc,nc
2020-01-13T20:31:36.737Z,59.9418,-151.8705,62.4,1.5,ml,,,,0.35,ak,ak020lu2wj1,2020-01-27T22:43:03.694Z,"18km N of Anchor Point, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-01-13T20:21:32.660Z,39.1613333,-123.5915,5.31,1.32,md,13,101,0.05195,0.14,nc,nc73327071,2020-01-13T23:47:03.718Z,"16km ESE of Navarro Head, CA",earthquake,0.37,0.75,0.076,9,reviewed,nc,nc
2020-01-13T20:20:35.410Z,19.3525,-154.9911667,6.03,1.69,md,48,211,0.08166,0.16,hv,hv71329212,2020-01-14T02:15:15.910Z,"14km SSW of Leilani Estates, Hawaii",earthquake,0.39,0.39,0.103,20,reviewed,hv,hv
2020-01-13T20:18:18.820Z,17.982,-66.844,6,2.53,md,10,187,0.2006,0.34,pr,pr2020013103,2020-01-17T10:52:36.357Z,"2km WSW of Indios, Puerto Rico",earthquake,0.87,1.34,0.34,6,reviewed,pr,pr
2020-01-13T20:17:44.580Z,61.8025,-151.0411,68.9,1.1,ml,,,,0.64,ak,ak020ltzw9v,2020-01-27T22:43:01.337Z,"53km W of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-13T20:16:52.710Z,33.4978333,-116.7888333,5.38,0.57,ml,23,59,0.0174,0.16,ci,ci39034735,2020-01-13T21:09:53.274Z,"9km NE of Aguanga, CA",earthquake,0.27,0.75,0.098,16,reviewed,ci,ci
2020-01-13T20:15:21.688Z,65.2675,-162.9621,4.8,1.9,ml,,,,0.76,ak,ak020ltzg12,2020-01-27T22:43:02.550Z,"143km NE of Nome, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-13T20:12:29.360Z,38.8058333,-122.7758333,2.18,0.22,md,7,116,0.01536,0.03,nc,nc73327061,2020-01-14T01:59:42.569Z,"4km NNW of The Geysers, CA",earthquake,1,0.45,,1,reviewed,nc,nc
2020-01-13T20:11:50.260Z,35.675,-117.5596667,6.12,2.05,ml,36,64,0.0534,0.19,ci,ci39034719,2020-01-13T20:22:46.270Z,"12km ENE of Ridgecrest, CA",earthquake,0.23,0.69,0.165,26,automatic,ci,ci
2020-01-13T20:06:07.270Z,46.02,-112.475,-2,1.78,ml,12,106,0.058,0.1,mb,mb80378184,2020-01-13T21:14:46.340Z,"4km ENE of Butte, Montana",quarry blast,0.34,31.61,0.208,5,reviewed,mb,mb
2020-01-13T20:05:54.559Z,-23.8988,179.258,563.5,4.4,mb,,163,18.587,0.4,us,us60007evm,2020-02-04T15:03:06.040Z,"South of the Fiji Islands",earthquake,19.3,20.3,0.139,15,reviewed,us,us
2020-01-13T20:04:53.792Z,64.8633,-146.8274,21.5,0.8,ml,,,,0.54,ak,ak020ltx5hp,2020-01-27T22:43:00.202Z,"24km NNE of Eielson Air Force Base, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-13T20:02:53.680Z,38.7888336,-122.7406693,1.22,1.03,md,16,44,0.006382,0.05,nc,nc73327056,2020-01-13T20:23:02.182Z,"2km NE of The Geysers, CA",earthquake,0.26,0.4,0.16,6,automatic,nc,nc
2020-01-13T19:59:50.240Z,35.3486667,-117.8303333,6.48,0.99,ml,14,114,0.08205,0.25,ci,ci39034695,2020-01-13T20:03:18.277Z,"18km W of Johannesburg, CA",earthquake,0.64,1.21,0.23,16,automatic,ci,ci
2020-01-13T19:53:48.042Z,36.0821,139.9162,40.94,5,mb,,37,0.267,0.84,us,us70006zbk,2020-01-29T23:29:36.347Z,"3km NNE of Iwai, Japan",earthquake,5.2,4.9,0.034,283,reviewed,us,us
2020-01-13T19:53:32.710Z,45.3981667,-111.7705,0.04,1.09,ml,13,79,0.222,0.12,mb,mb80378179,2020-01-13T21:11:11.780Z,"17km NE of Virginia City, Montana",earthquake,0.34,1.09,0.156,3,reviewed,mb,mb
2020-01-13T19:51:30.120Z,17.8826,-66.8623,14,2.22,md,10,226,0.094,0.18,pr,pr2020013102,2020-01-17T11:23:25.508Z,"10km SSE of Guanica, Puerto Rico",earthquake,0.91,0.82,0.22,6,reviewed,pr,pr
2020-01-13T19:47:16.148Z,17.7183,-66.8763,10,3.5,ml,,256,0.255,0.73,us,usa00060s7,2020-02-04T23:03:49.040Z,"28km S of Guanica, Puerto Rico",earthquake,1.9,2,0.064,32,reviewed,us,us
2020-01-13T19:46:17.260Z,17.9276,-66.8413,7,2.26,md,12,206,0.0608,0.37,pr,pr2020013100,2020-02-04T20:52:02.040Z,"6km SSW of Indios, Puerto Rico",earthquake,1.2,0.88,0.38,10,reviewed,pr,pr
2020-01-13T19:34:59.620Z,40.2598333,-121.4168333,3.08,0.86,md,4,279,0.1367,0.08,nc,nc73327051,2020-01-13T20:35:03.248Z,"16km WSW of Chester, CA",earthquake,0.9,31.61,0.096,4,reviewed,nc,nc
2020-01-13T19:32:23.360Z,36.0431667,-121.062,11.56,1.61,md,19,124,0.09455,0.07,nc,nc73327046,2020-01-16T22:26:03.249Z,"10km SSW of San Lucas, CA",earthquake,0.36,0.53,0.34,14,reviewed,nc,nc
2020-01-13T19:31:45.210Z,19.5168333,-155.6646667,4.96,2.53,ml,25,130,0.03801,0.1,hv,hv71329167,2020-01-14T00:47:43.220Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.38,0.55,0.201,7,reviewed,hv,hv
2020-01-13T19:31:15.870Z,17.9168,-66.8358,12,2.72,md,12,212,0.0727,0.13,pr,pr2020013099,2020-02-04T20:57:11.040Z,"11km S of Indios, Puerto Rico",earthquake,0.74,0.36,0.35,11,reviewed,pr,pr
2020-01-13T19:31:15.206Z,-24.5439,178.5331,552.47,4.8,mb,,49,5.647,1.09,us,us70006zb6,2020-01-29T23:24:55.040Z,"South of the Fiji Islands",earthquake,8.2,5.5,0.064,76,reviewed,us,us
2020-01-13T19:27:28.722Z,65.324,-163.0063,3.2,1.9,ml,,,,0.62,ak,ak020ltglkq,2020-01-27T22:42:59.147Z,"146km NE of Nome, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-13T19:25:07.500Z,47.7385,-113.7676667,5.55,0.01,md,4,251,0.206,0.05,mb,mb80378279,2020-01-14T15:31:06.400Z,"30km E of Polson, Montana",earthquake,1.21,6.58,0.131,2,reviewed,mb,mb
2020-01-13T19:20:07.800Z,17.974,-66.84,13,2.65,md,13,191,0.0392,0.34,pr,pr2020013098,2020-02-04T22:58:33.040Z,"2km NNW of Indios, Puerto Rico",earthquake,1.47,0.94,0.34,12,reviewed,pr,pr
2020-01-13T18:58:47.960Z,13.879,121.0565,10,4.2,mb,,136,0.25,0.36,us,us60007evj,2020-02-04T21:39:48.040Z,"2km S of Cuenca, Philippines",earthquake,4.9,1.9,0.136,15,reviewed,us,us
2020-01-13T18:58:16.810Z,51.1751,-174.3589,24.8,2,ml,,,,0.3,ak,ak020lt1s4x,2020-01-27T22:50:04.852Z,"114km S of Atka, Alaska",earthquake,,6.8,,,reviewed,ak,ak
2020-01-13T18:49:34.742Z,17.9516,-66.8381,10,2.8,ml,,201,0.045,0.37,us,usa0006cqe,2020-02-05T15:40:40.040Z,"5km SSW of Indios, Puerto Rico",earthquake,1.5,1.5,0.076,23,reviewed,us,us
2020-01-13T18:42:41.870Z,38.7905006,-122.7624969,0.39,0.67,md,8,80,0.01991,0.02,nc,nc73327041,2020-01-13T18:54:01.943Z,"2km NNW of The Geysers, CA",earthquake,0.44,1.68,0.29,2,automatic,nc,nc
2020-01-13T18:35:51.740Z,35.6405,-117.5851667,9.46,1.55,ml,25,91,0.02259,0.19,ci,ci39034615,2020-01-13T18:39:51.778Z,"8km ENE of Ridgecrest, CA",earthquake,0.3,0.64,0.126,26,automatic,ci,ci
2020-01-13T18:35:51.291Z,63.1839,-150.5522,125.4,1.5,ml,,,,0.3,ak,ak020lswxhi,2020-01-27T22:42:57.853Z,"83km WSW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-01-13T18:30:33.710Z,35.4261667,-118.1376667,9.54,1.25,ml,38,42,0.1103,0.13,ci,ci39034599,2020-01-14T17:18:42.029Z,"36km NNW of California City, CA",earthquake,0.14,0.4,0.153,17,reviewed,ci,ci
2020-01-13T18:28:10.790Z,38.7738333,-122.7128333,1.99,1.16,md,32,66,0.008269,0.05,nc,nc73327031,2020-01-22T03:42:02.664Z,"2km W of Anderson Springs, CA",earthquake,0.19,0.23,0.153,4,reviewed,nc,nc
2020-01-13T18:27:47.970Z,49.4213333333333,-120.547333333333,-0.37,2.27,ml,13,133,,1.02,uw,uw61566612,2020-01-13T21:33:08.230Z,"4km SSW of Princeton, Canada",explosion,2.28,31.61,0.183769583599974,4,reviewed,uw,uw
2020-01-13T18:20:58.250Z,35.7133333,-117.5556667,5.23,1.61,ml,27,68,0.09175,0.15,ci,ci39034583,2020-01-13T21:14:02.660Z,"15km NE of Ridgecrest, CA",earthquake,0.24,0.56,0.114,26,reviewed,ci,ci
2020-01-13T18:19:35.920Z,17.915,-66.847,13,2.57,ml,8,227,0.0682,0.13,pr,pr2020013097,2020-01-17T05:14:10.590Z,"8km SE of Guanica, Puerto Rico",earthquake,1.07,0.36,0,0,reviewed,pr,pr
2020-01-13T18:19:25.911Z,61.318,-150.6698,60.1,1.1,ml,,,,0.27,ak,ak020lstfso,2020-01-27T22:42:56.648Z,"42km WNW of Anchorage, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-13T18:13:42.110Z,18.0171,-66.8388,12,2.52,ml,12,140,0.0583,0.17,pr,pr2020013093,2020-02-04T20:31:07.040Z,"2km SE of Yauco, Puerto Rico",earthquake,0.47,0.53,0,0,reviewed,pr,pr
2020-01-13T18:12:06.426Z,60.9779,-150.8502,19.8,1.7,ml,,,,0.54,ak,ak020lsrwb5,2020-01-27T22:42:55.291Z,"39km NE of Nikiski, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-01-13T18:05:58.238Z,13.9304,120.8664,10.1,4.3,mb,,133,0.183,1.55,us,us60007evi,2020-02-04T00:17:12.040Z,"2km NW of Matingain, Philippines",earthquake,13.3,5.8,0.133,16,reviewed,us,us
2020-01-13T18:04:23.811Z,51.726,-179.0401,8.7,1.7,ml,,,,0.34,ak,ak020lsq81c,2020-01-27T22:42:54.257Z,"51km N of Amatignak Island, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-13T18:03:00.480Z,38.8146667,-122.8098297,1.19,0.8,md,16,57,0.008718,0.04,nc,nc73327021,2020-01-13T18:26:02.282Z,"6km NW of The Geysers, CA",earthquake,0.23,0.46,0.07,3,automatic,nc,nc
2020-01-13T17:54:09.346Z,61.6792,-148.8185,13.7,1,ml,,,,0.56,ak,ak020lsfggi,2020-01-27T22:42:53.186Z,"8km NE of Lazy Mountain, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-13T17:51:03.570Z,36.566,-121.1623333,6.83,0.95,md,12,125,0.01942,0.08,nc,nc73327016,2020-01-18T01:59:03.229Z,"4km NNW of Pinnacles, CA",earthquake,0.59,0.54,0.306,8,reviewed,nc,nc
2020-01-13T17:43:34.841Z,63.3265,-150.3875,118.7,1.2,ml,,,,0.32,ak,ak020lsd765,2020-01-27T22:42:52.220Z,"72km W of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-13T17:28:40.828Z,38.3565,-115.8312,1.3,1.7,ml,4,273.96,0.193,0.1523,nn,nn00715317,2020-01-14T20:02:00.236Z,"50km ENE of Warm Springs, Nevada",earthquake,,9.8,0,1,reviewed,nn,nn
2020-01-13T17:17:58.140Z,17.9358,-66.8433,12,2.83,md,13,205,0.0532,0.14,pr,pr2020013018,2020-01-29T23:17:28.040Z,"10km S of Indios, Puerto Rico",earthquake,0.71,0.33,0.3,8,reviewed,pr,pr
2020-01-13T17:12:50.360Z,17.9056,-66.8366,9,3,md,13,213,0.0815,0.21,pr,pr2020013016,2020-01-29T23:13:53.572Z,"19km SSE of Guanica, Puerto Rico",earthquake,1.16,0.88,0.35,10,reviewed,pr,pr
2020-01-13T17:07:44.330Z,37.6151667,-118.8956667,6.74,0.38,md,13,109,0.01587,0.11,nc,nc73327011,2020-01-13T19:51:04.002Z,"8km ESE of Mammoth Lakes, CA",earthquake,0.53,0.76,0.169,11,reviewed,nc,nc
2020-01-13T17:06:32.130Z,17.9446,-66.8426,9,3.7,ml,12,200,0.0476,0.28,pr,pr2020013015,2020-02-05T15:53:37.862Z,"8km SSW of Indios, Puerto Rico",earthquake,1.04,0.98,0.23,5,reviewed,pr,pr
2020-01-13T17:06:27.078Z,-32.7244,-178.3292,10,4.6,mb,,174,3.485,1.22,us,us60007evh,2020-02-04T21:29:07.040Z,"153km SSE of L'Esperance Rock, New Zealand",earthquake,14.3,1.9,0.146,14,reviewed,us,us
2020-01-13T17:05:12.540Z,19.2328339,-155.425827,31.12,1.98,md,39,125,0.02717,0.14,hv,hv71329092,2020-01-13T17:08:25.110Z,"6km ENE of Pahala, Hawaii",earthquake,0.64,0.76,0.13,11,automatic,hv,hv
2020-01-13T17:05:07.800Z,35.6153333,-117.4716667,8.81,1.27,ml,25,64,0.02322,0.17,ci,ci39034535,2020-01-13T21:10:58.450Z,"18km SSW of Searles Valley, CA",earthquake,0.39,0.57,0.205,19,reviewed,ci,ci
2020-01-13T17:02:13.080Z,17.8305,-66.8638,6,3.23,md,12,250,0.1454,0.2,pr,pr2020013017,2020-01-29T23:16:23.040Z,"21km SSE of Guanica, Puerto Rico",earthquake,0.82,0.47,0.23,7,reviewed,pr,pr
2020-01-13T16:56:14.513Z,66.326,-157.328,8.7,0.8,ml,,,,0.47,ak,ak020lruhdm,2020-01-27T22:42:51.223Z,"67km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-13T16:55:56.499Z,17.9408,-66.8718,10,2.8,ml,,201,0.034,0.22,us,usa00060m4,2020-02-03T22:12:21.040Z,"4km SSE of Maria Antonia, Puerto Rico",earthquake,1.6,1.6,0.062,34,reviewed,us,us
2020-01-13T16:50:40.549Z,69.1036,-144.6726,8.3,1.4,ml,,,,0.51,ak,ak020lrt912,2020-01-27T22:50:03.875Z,"114km NNE of Arctic Village, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-13T16:48:44.285Z,38.3179,-108.7215,7.14,1.6,ml,,64,0.063,0.14,us,us70006z76,2020-01-27T23:03:23.040Z,"63km NNE of Dove Creek, Colorado",earthquake,1.3,7.5,0.051,51,reviewed,us,us
2020-01-13T16:44:25.821Z,56.4902,-148.2198,10,3.4,ml,,193,2.708,0.46,us,us70006z92,2020-01-27T23:00:05.040Z,"291km ESE of Kodiak, Alaska",earthquake,8.9,2,0.046,62,reviewed,us,us
2020-01-13T16:43:27.850Z,57.8281667,-155.8731667,2.59,0.51,ml,6,209,0.2512,0.28,av,av70864089,2020-01-14T21:10:25.970Z,"106km SSE of King Salmon, Alaska",earthquake,1.36,2.81,0.206,6,reviewed,av,av
2020-01-13T16:43:26.090Z,17.9148,-66.6915,6,3.5,ml,13,206,0.1538,0.23,pr,pr2020013014,2020-01-16T20:03:28.040Z,"7km SSE of Tallaboa, Puerto Rico",earthquake,1,0.57,0.31,11,reviewed,pr,pr
2020-01-13T16:33:38.109Z,35.16483333,-97.91183333,7.83,2.23,ml,56,54,0.07738481446,0.36,ok,ok2020axev,2020-01-15T02:37:25.420Z,"12km N of Chickasha, Oklahoma",earthquake,,0.7,0.19,20,reviewed,ok,ok
2020-01-13T16:29:24.879Z,-5.7414,154.7004,105.72,4.4,mb,,125,2.959,0.57,us,us70006zin,2020-01-27T22:56:01.040Z,"106km WNW of Arawa, Papua New Guinea",earthquake,4.4,8.1,0.11,24,reviewed,us,us
2020-01-13T16:23:13.590Z,38.8406677,-122.8225021,1.8,1.04,md,11,85,0.01399,0.02,nc,nc73327006,2020-01-13T17:44:02.895Z,"9km WNW of Cobb, CA",earthquake,0.27,0.55,0.47,4,automatic,nc,nc
2020-01-13T16:19:48.528Z,-17.8314,168.3189,42.02,4.3,mb,,162,2.6,0.79,us,us60007evg,2020-01-27T22:52:07.040Z,"10km S of Port-Vila, Vanuatu",earthquake,8.7,12.3,0.237,6,reviewed,us,us
2020-01-13T16:19:12.192Z,17.7551,-66.797,10,3.9,ml,,112,0.232,0.44,us,us70006z6w,2020-01-27T22:02:36.432Z,"26km SSE of Guanica, Puerto Rico",earthquake,2.6,2,0.057,40,reviewed,us,us
2020-01-13T16:13:05.031Z,58.9529,-153.0876,76.3,1.5,ml,,,,0.36,ak,ak020lrl8sn,2020-01-27T22:50:02.869Z,"116km SW of Homer, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-13T16:07:09.862Z,60.4839,-152.7789,21.9,0.8,ml,,,,0.7,ak,ak020lrjyve,2020-01-27T22:50:01.869Z,"1km W of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-13T15:57:12.340Z,38.819,-122.7916667,2.93,1.36,md,28,40,0.01138,0.04,nc,nc73327001,2020-01-18T10:07:03.878Z,"6km NNW of The Geysers, CA",earthquake,0.2,0.35,0.13,5,reviewed,nc,nc
2020-01-13T15:56:06.884Z,37.42,-115.6296,0,1.2,ml,4,99.98,0.243,0.1505,nn,nn00715316,2020-01-14T19:34:19.489Z,"41km W of Alamo, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2020-01-13T15:53:18.906Z,66.323,-157.313,4.9,1.2,ml,,,,0.52,ak,ak020lr8ewi,2020-01-27T22:50:00.717Z,"67km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-13T15:50:11.890Z,17.9903,-66.8196,16,2.57,md,8,181,0.0615,0.16,pr,pr2020013090,2020-01-17T05:08:50.155Z,"0km S of Indios, Puerto Rico",earthquake,0.73,1.17,0.21,3,reviewed,pr,pr
2020-01-13T15:49:50.513Z,61.6486,-146.3231,37.4,1.1,ml,,,,0.43,ak,ak020lr7llu,2020-01-27T22:42:48.985Z,"57km N of Valdez, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-01-13T15:40:40.673Z,-20.3349,-177.9674,541.36,4.5,mb,,98,4.561,0.54,us,us60007eve,2020-01-27T21:56:27.040Z,"84km ENE of Ndoi Island, Fiji",earthquake,13.9,11.6,0.135,16,reviewed,us,us
